Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,539",The Reef,"$57,986",-,-,"$57,986",100%
"1,540",The Metropolitan Opera HD Live: Donizetti: Lucia di Lammermoor 2011 Re-release,"$57,742",-,-,"$57,742",100%
"1,541",Battleship Potemkin,"$57,620","$51,198",88.9%,"$6,422",11.1%
"1,542",American Passages,"$57,450",-,-,"$57,450",100%
"1,543",Jasper: Penguin Explorer 2011 Re-release,"$57,264",-,-,"$57,264",100%
"1,544",For the Good of Others 2011 Re-release,"$57,142",-,-,"$57,142",100%
"1,545",The Metropolitan Opera HD Live: Mozart: Don Giovanni,"$56,991",-,-,"$56,991",100%
"1,546",My Joy,"$56,857","$6,298",11.1%,"$50,559",88.9%
"1,547",Farmageddon,"$56,573","$56,573",100%,-,-
"1,548",Stella 2011 Re-release,"$56,541",-,-,"$56,541",100%
"1,549",Muran,"$56,493","$30,116",53.3%,"$26,377",46.7%
"1,550",La mala verdad,"$56,400",-,-,"$56,400",100%
"1,551",The Tortured,"$56,337",-,-,"$56,337",100%
"1,552",The Bear,"$56,014",-,-,"$56,014",100%
"1,553",Finding Joe,"$55,518","$55,518",100%,-,-
"1,554",Tridtsat sedmoy roman,"$55,381",-,-,"$55,381",100%
"1,555",Into Eternity,"$55,366","$55,366",100%,-,-
"1,556",Imseonggu,"$55,272",-,-,"$55,272",100%
"1,557",Die Tigerentenbande - Der Film,"$55,191",-,-,"$55,191",100%
"1,558",The Metropolitan Opera HD Live: Verdi: Don Carlo,"$55,056",-,-,"$55,056",100%
"1,559",The Conformist 2011 Re-release,"$55,031",-,-,"$55,031",100%
"1,560",Snowmen,"$54,805","$54,805",100%,-,-
"1,561",The Mirror Boy,"$54,771",-,-,"$54,771",100%
"1,562",Red Sky,"$54,659",-,-,"$54,659",100%
"1,563",Berliner Philharmoniker: A Musical Journey in 3D,"$54,604",-,-,"$54,604",100%
"1,564",Tracker,"$54,437",-,-,"$54,437",100%
"1,565",El mural 2011 Re-release,"$53,860",-,-,"$53,860",100%
"1,566",Wasted on the Young,"$53,844",-,-,"$53,844",100%
"1,567",The Heir Apparent: Largo Winch 2011 Re-release,"$53,793","$10,352",19.2%,"$43,441",80.8%
"1,568",The Other F Word,"$53,714","$53,714",100%,-,-
"1,569",The Metropolitan Opera HD Live: Rossini: Le Comte Ory,"$53,291",-,-,"$53,291",100%
"1,570",Bulb Fiction,"$52,958",-,-,"$52,958",100%
"1,571",The Hopes & Dreams of Gazza Snell,"$52,759",-,-,"$52,759",100%
"1,572",!Women Art Revolution,"$52,681","$52,681",100%,-,-
"1,573",Kind Hearts and Coronets 2011 Re-release,"$52,119",-,-,"$52,119",100%
"1,574",Wagner & Me,"$52,037",-,-,"$52,037",100%
"1,575",Messengers 2: The Scarecrow 2011 Re-release,"$51,501",-,-,"$51,501",100%
"1,576",The Metropolitan Opera HD Live: Wagner: Die Walküre,"$51,472",-,-,"$51,472",100%
"1,577",An Invisible Sign,"$51,138","$1,279",2.5%,"$49,859",97.5%
"1,578",Gangor,"$51,032",-,-,"$51,032",100%
"1,579",The Butterfly Effect 3: Revelations 2011 Re-release,"$51,017",-,-,"$51,017",100%
"1,580",Blog,"$50,817",-,-,"$50,817",100%
"1,581",The Last Tundra,"$50,815",-,-,"$50,815",100%
"1,582",Alien Exorcism,"$50,431",-,-,"$50,431",100%
"1,583",Beauty,"$50,425",-,-,"$50,425",100%
"1,584",Darkhead,"$50,138",-,-,"$50,138",100%
"1,585",A Film with Me in It 2011 Re-release,"$50,051",-,-,"$50,051",100%
"1,586",Hoffenheim - Das Leben ist kein Heimspiel,"$49,476",-,-,"$49,476",100%
"1,587",Secrets of State 2011 Re-release,"$49,367",-,-,"$49,367",100%
"1,588",Haunted Room: Who R U,"$49,198",-,-,"$49,198",100%
"1,589",Orgasm Inc.,"$49,001","$49,001",100%,-,-
"1,590",Gora Samotsvetov-6,"$48,869",-,-,"$48,869",100%
"1,591",The Shock Doctrine 2011 Re-release,"$48,686",-,-,"$48,686",100%
"1,592","Lebanon, Pa.","$48,381","$48,381",100%,-,-
"1,593",Ceremony,"$48,174","$22,270",46.2%,"$25,904",53.8%
"1,594",Hideaways,"$47,654",-,-,"$47,654",100%
"1,595",Alabama Moon,"$47,305","$47,305",100%,-,-
"1,596",Went the Day Well?,"$47,214","$47,214",100%,-,-
"1,597",Il Trovatore,"$47,203",-,-,"$47,203",100%
"1,598",The Metropolitan Opera HD Live: R. Strauss: Capriccio,"$47,038",-,-,"$47,038",100%
"1,599",Diary of a Country Priest,"$47,000","$47,000",100%,-,-
"1,600",The Metropolitan Opera HD Live: Donizetti: Anna Bolena,"$46,999",-,-,"$46,999",100%
"1,601",Half of Oscar,"$46,878",-,-,"$46,878",100%
"1,602","Connected: An Autoblogography About Love, Death & Technology","$46,782","$46,782",100%,-,-
"1,603",The Woodmans,"$46,623","$46,623",100%,-,-
"1,604",Flower Buds,"$46,428",-,-,"$46,428",100%
"1,605",Timer,"$46,378",-,-,"$46,378",100%
"1,606",Hero Hitler in Love,"$46,064",-,-,"$46,064",100%
"1,607",Every Day,"$46,029","$46,029",100%,-,-
"1,608",Animals,"$45,980",-,-,"$45,980",100%
"1,609",The House of Branching Love 2011 Re-release,"$45,709",-,-,"$45,709",100%
"1,610",Valeria descalza,"$45,615",-,-,"$45,615",100%
"1,611",Zduhac Means Adventure,"$45,424",-,-,"$45,424",100%
"1,612",What Just Happened 2011 Re-release,"$45,402",-,-,"$45,402",100%
"1,613",Swimming Pool,"$45,287",-,-,"$45,287",100%
"1,614",Faces in the Crowd,"$45,249",-,-,"$45,249",100%
"1,615",CornerStore,"$45,176","$45,176",100%,-,-
"1,616",Lao Wedding,"$44,753",-,-,"$44,753",100%
"1,617",The Bride Wore Black,"$44,566","$44,566",100%,-,-
"1,618",Osthi,"$44,286",-,-,"$44,286",100%
"1,619",Nar,"$44,182",-,-,"$44,182",100%
"1,620",S. Darko 2011 Re-release,"$44,103",-,-,"$44,103",100%
"1,621",El gènere femení,"$44,083",-,-,"$44,083",100%
"1,622",A Heartbeat Away,"$44,044",-,-,"$44,044",100%
"1,623",Granito,"$43,942","$43,942",100%,-,-
"1,624",Summer 2011 Re-release,"$43,839","$43,839",100%,-,-
"1,625",Together Forever,"$43,719",-,-,"$43,719",100%
"1,626",Bereavement,"$43,712","$43,712",100%,-,-
"1,627",Live Virgin 2011 Re-release,"$43,639",-,-,"$43,639",100%
"1,628",Ella & Alex: A Surprise Birthday Party,"$43,614",-,-,"$43,614",100%
"1,629",Love Etc.,"$43,593","$43,593",100%,-,-
"1,630",Cerro Bayo,"$43,458",-,-,"$43,458",100%
"1,631",3 Backyards,"$43,073","$43,073",100%,-,-
"1,632",The Little Bedroom,"$42,981",-,-,"$42,981",100%
"1,633",Lost Freedom,"$42,943",-,-,"$42,943",100%
"1,634",The Reasons of the Heart,"$42,918",-,-,"$42,918",100%
"1,635",Rasputin,"$42,673",-,-,"$42,673",100%
"1,636",Mamonas Pra Sempre,"$42,607",-,-,"$42,607",100%
"1,637",Un giorno della vita,"$42,575",-,-,"$42,575",100%
"1,638",In the Beginning 2011 Re-release,"$42,401",-,-,"$42,401",100%
"1,639",Down for Life,"$41,914","$41,914",100%,-,-
"1,640",The Double Steps,"$41,661",-,-,"$41,661",100%
"1,641",Hello! How Are You?,"$41,527",-,-,"$41,527",100%
"1,642",Vincent Wants to Sea 2011 Re-release,"$41,469",-,-,"$41,469",100%
"1,643",The Wedding Weekend 2011 Re-release,"$41,172",-,-,"$41,172",100%
"1,644",The Myth of the American Sleepover,"$41,045","$41,045",100%,-,-
"1,645",Hell and Back Again,"$40,949","$40,634",99.2%,$315,0.8%
"1,646",Chantrapas,"$40,837",-,-,"$40,837",100%
"1,647",The Italian Key,"$40,720",-,-,"$40,720",100%
"1,648",Sameer & Shaheer & Baheer,"$40,657",-,-,"$40,657",100%
"1,649",Little Mole,"$40,547",-,-,"$40,547",100%
"1,650",Abendland,"$40,120",-,-,"$40,120",100%
"1,651",Addiction Incorporated,"$40,106","$40,106",100%,-,-
"1,652",Louder Than a Bomb,"$40,000","$40,000",100%,-,-
"1,653",King Lear,"$39,519",-,-,"$39,519",100%
"1,654",Where Soldiers Come From,"$39,201","$39,201",100%,-,-
"1,655",Passi el que passi,"$38,794",-,-,"$38,794",100%
"1,656",Iron Doors,"$38,457",-,-,"$38,457",100%
"1,657",The Great White Silence,"$37,983",-,-,"$37,983",100%
"1,658",Vampire Strawberry,"$37,928",-,-,"$37,928",100%
"1,659",Kaledeki Yalnizlik,"$37,863",-,-,"$37,863",100%
"1,660",The Trial,"$37,757",-,-,"$37,757",100%
"1,661",Step bay step,"$37,634",-,-,"$37,634",100%
"1,662",Querida voy a comprar cigarrillos y vuelvo,"$37,138",-,-,"$37,138",100%
"1,663",Outsourced,"$37,136",-,-,"$37,136",100%
"1,664",El ratón Pérez 2 2011 Re-release,"$36,533",-,-,"$36,533",100%
"1,665",Afraid of the Dark (Bruises),"$36,438",-,-,"$36,438",100%
"1,666",Shadows 2011 Re-release,"$36,350",-,-,"$36,350",100%
"1,667",Balkan Bazaar,"$36,335",-,-,"$36,335",100%
"1,668",Womb,"$36,257",-,-,"$36,257",100%
"1,669",No Place to Go 2011 Re-release,"$36,227",-,-,"$36,227",100%
"1,670",Pepe & Rubianes,"$36,068",-,-,"$36,068",100%
"1,671",Fastest,"$35,963",-,-,"$35,963",100%
"1,672",Paintball 2011 Re-release,"$35,929",-,-,"$35,929",100%
"1,673",'n Saak van Geloof,"$35,790",-,-,"$35,790",100%
"1,674",Wader Wecker Father Land,"$35,739",-,-,"$35,739",100%
"1,675",Paul Goodman Changed My Life,"$35,671","$35,671",100%,-,-
"1,676",Kinyarwanda,"$35,412","$35,412",100%,-,-
"1,677",Let the Wind Carry Me,"$35,269",-,-,"$35,269",100%
"1,678",Missione di pace,"$35,255",-,-,"$35,255",100%
"1,679",National Theatre Live: The Cherry Orchard,"$35,210",-,-,"$35,210",100%
"1,680",The Great Debaters 2011 Re-release,"$35,149",-,-,"$35,149",100%
"1,681",When Harry Tries to Marry,"$35,100","$35,100",100%,-,-
"1,682",Sennentuntschi: Curse of the Alps,"$34,991",-,-,"$34,991",100%
"1,683",Screwed,"$34,904",-,-,"$34,904",100%
"1,684",The Metropolitan Opera HD Live: Wagner: Siegfried,"$34,879",-,-,"$34,879",100%
"1,685",Miracle on Jongno Street,"$34,829",-,-,"$34,829",100%
"1,686",The Signal 2011 Re-release,"$34,731",-,-,"$34,731",100%
"1,687",Seotaiji Moai: The Film,"$34,683",-,-,"$34,683",100%
"1,688",The Sinister,"$34,533",-,-,"$34,533",100%
"1,689",All Night Long,"$34,522",-,-,"$34,522",100%
"1,690",Moy papa Baryshnikov,"$34,404",-,-,"$34,404",100%
"1,691",Vision 2011 Re-release,"$34,182",-,-,"$34,182",100%
"1,692",HipHop Express,"$34,118",-,-,"$34,118",100%
"1,693",Beautiful Darling,"$34,096","$34,096",100%,-,-
"1,694",The Metropolitan Opera HD Live: Puccini: La Fanciulla del West,"$34,013",-,-,"$34,013",100%
"1,695",Et in terra pax,"$34,007",-,-,"$34,007",100%
"1,696",Passing the Baton,"$33,699",-,-,"$33,699",100%
"1,697",Bheja Fry 2,"$33,642",-,-,"$33,642",100%
"1,698",Beloved Berlin Wall 2011 Re-release,"$33,507",-,-,"$33,507",100%
"1,699",Making the Boys,"$33,443","$33,443",100%,-,-
"1,700",The Veteran,"$33,229",-,-,"$33,229",100%
"1,701",Burning Heads,"$33,206",-,-,"$33,206",100%
"1,702",Il pezzo mancante,"$33,181",-,-,"$33,181",100%
"1,703",Naomi,"$33,179",-,-,"$33,179",100%
"1,704",Bambieffekten,"$33,144",-,-,"$33,144",100%
"1,705",American Teacher,"$33,144","$33,144",100%,-,-
"1,706",Meet Monica Velour,"$33,042","$33,042",100%,-,-
"1,707",Albatross,"$32,992",-,-,"$32,992",100%
"1,708",Cloud,"$32,778",-,-,"$32,778",100%
"1,709",Viditelny svet,"$32,769",-,-,"$32,769",100%
"1,710",The Enemy,"$32,764",-,-,"$32,764",100%
"1,711",First Night,"$32,729",-,-,"$32,729",100%
"1,712",Take Off 2011 Re-release,"$31,941",-,-,"$31,941",100%
"1,713",Thelma,"$31,869",-,-,"$31,869",100%
"1,714",Aurora,"$31,720","$5,677",17.9%,"$26,043",82.1%
"1,715",Hanni & Nanni 2011 Re-release,"$31,600",-,-,"$31,600",100%
"1,716","Hey, Boo: Harper Lee and 'To Kill a Mockingbird'","$31,135","$31,135",100%,-,-
"1,717",Small Town Murder Songs,"$31,133","$31,133",100%,-,-
"1,718",White Irish Drinkers,"$31,056","$31,056",100%,-,-
"1,719",Vindaloo Empire,"$30,906",-,-,"$30,906",100%
"1,720",Let's Make Money 2011 Re-release,"$30,746",-,-,"$30,746",100%
"1,721",L'affare Bonnard,"$30,573",-,-,"$30,573",100%
"1,722",The Chaperone,"$30,514",-,-,"$30,514",100%
"1,723",Cherrybomb,"$30,143",-,-,"$30,143",100%
"1,724",North Sea Texas,"$30,129",-,-,"$30,129",100%
"1,725",Cat Run,"$30,000","$30,000",100%,-,-
"1,726",Evidence of a Haunting,"$29,904","$29,904",100%,-,-
"1,727",Pulsar,"$29,825",-,-,"$29,825",100%
"1,728",Oltre il mare,"$29,525",-,-,"$29,525",100%
"1,729",Here Comes the Rain,"$29,432",-,-,"$29,432",100%
"1,730",Redemption Road,"$29,384","$29,384",100%,-,-
"1,731",The Topp Twins: Untouchable Girls 2011 Re-release,"$29,316","$29,316",100%,-,-
"1,732",Pax,"$29,240",-,-,"$29,240",100%
"1,733",The Invader,"$29,232",-,-,"$29,232",100%
"1,734",Days of Heaven 2011 Re-release,"$28,953",-,-,"$28,953",100%
"1,735",The Woman Who Dreamed of a Man 2011 Re-release,"$28,842",-,-,"$28,842",100%
"1,736",Viski s molokom,"$28,772",-,-,"$28,772",100%
"1,737",The Hunter,"$28,608",-,-,"$28,608",100%
"1,738",Garbo: El espía 2011 Re-release,"$28,563","$28,563",100%,-,-
"1,739",Dessine-toi...,"$28,270",-,-,"$28,270",100%
"1,740",From the Ashes,"$28,269",-,-,"$28,269",100%
"1,741",Love Songs 2011 Re-release,"$28,215",-,-,"$28,215",100%
"1,742",Noise & Resistance,"$28,129",-,-,"$28,129",100%
"1,743",Chance,"$27,857",-,-,"$27,857",100%
"1,744",John Doe,"$27,694",-,-,"$27,694",100%
"1,745",The Way We Were,"$27,652",-,-,"$27,652",100%
"1,746",Joseph et la fille 2011 Re-release,"$27,639",-,-,"$27,639",100%
"1,747",Lena,"$27,479",-,-,"$27,479",100%
"1,748",Clash,"$27,052","$27,052",100%,-,-
"1,749",Eighteen: The World at My Feet,"$27,042",-,-,"$27,042",100%
"1,750",The Last Ride,"$27,000","$27,000",100%,-,-
"1,751",Pachakútec - Zeit des Wandels,"$26,982",-,-,"$26,982",100%
"1,752",Farinelli 2011 Re-release,"$26,815",-,-,"$26,815",100%
"1,753",Gypsy,"$26,516",-,-,"$26,516",100%
"1,754",White As Snow,"$26,490",-,-,"$26,490",100%
"1,755",Under Control,"$26,209",-,-,"$26,209",100%
"1,756",Main Street,"$26,011","$2,560",9.8%,"$23,451",90.2%
"1,757",Ogul,"$25,925",-,-,"$25,925",100%
"1,758",Caesar and Otto's Summer Camp Massacre,"$25,844","$25,844",100%,-,-
"1,759",The Roly Poly Man,"$25,745",-,-,"$25,745",100%
"1,760",Passion Play,"$25,603","$3,669",14.3%,"$21,934",85.7%
"1,761",Waiting for Forever,"$25,517","$25,517",100%,-,-
"1,762",The Worst Movie Ever!,"$25,206","$25,206",100%,-,-
"1,763","Marieke, Marieke","$25,177",-,-,"$25,177",100%
"1,764",SuperBrother 2011 Re-release,"$25,133",-,-,"$25,133",100%
"1,765",Bonnie & Clyde vs. Dracula,"$25,027","$25,027",100%,-,-
"1,766",Bi anai,"$25,001",-,-,"$25,001",100%
"1,767",Mami Blue,"$24,996",-,-,"$24,996",100%
"1,768",Let's Go!,"$24,902",-,-,"$24,902",100%
"1,769",Walking,"$24,738",-,-,"$24,738",100%
"1,770",Harvest,"$24,657","$24,657",100%,-,-
"1,771",Knuckle,"$24,655","$2,647",10.7%,"$22,008",89.3%
"1,772",A Call Girl,"$24,595",-,-,"$24,595",100%
"1,773",Colourful 2011 Re-release,"$24,565",-,-,"$24,565",100%
"1,774",Immigration Tango,"$24,554","$24,554",100%,-,-
"1,775",After,"$24,544","$24,544",100%,-,-
"1,776",Mía,"$24,528",-,-,"$24,528",100%
"1,777",The New Life,"$24,312",-,-,"$24,312",100%
"1,778",Brand - Eine Totengeschichte,"$24,260",-,-,"$24,260",100%
"1,779",Pleasant Goat and Big Big Wolf 2 2011 Re-release,"$24,234",-,-,"$24,234",100%
"1,780",Another Egg and Chicken Movie 2011 Re-release,"$24,194",-,-,"$24,194",100%
"1,781",The Song of Roland,"$24,136",-,-,"$24,136",100%
"1,782",Ranchero,"$24,036","$24,036",100%,-,-
"1,783",Tiger Team: The Mountain of the 1000 Dragons 2011 Re-release,"$24,009",-,-,"$24,009",100%
"1,784",Life During Wartime 2011 Re-release,"$23,930",-,-,"$23,930",100%
"1,785",In der Welt habt ihr Angst,"$23,917",-,-,"$23,917",100%
"1,786",Shut Up Little Man! An Audio Misadventure,"$23,901","$23,901",100%,-,-
"1,787",Gop-Stop,"$23,891",-,-,"$23,891",100%
"1,788",Fliegende Fische müssen ins Meer,"$23,822",-,-,"$23,822",100%
"1,789",The Metropolitan Opera HD Live: John Adams: Nixon in China,"$23,739",-,-,"$23,739",100%
"1,790",Raw Faith,"$23,667","$23,667",100%,-,-
"1,791",Enxaneta,"$23,596",-,-,"$23,596",100%
"1,792",Lost Bohemia,"$23,584","$23,584",100%,-,-
"1,793",Night Drive,"$23,458",-,-,"$23,458",100%
"1,794",Cutter's Way 2011 Re-release,"$23,360",-,-,"$23,360",100%
"1,795",Arthur and the Invisibles 2011 Re-release,"$23,289",-,-,"$23,289",100%
"1,796",BBC Proms: Last Night of the Proms,"$23,235",-,-,"$23,235",100%
"1,797",Listen to Your Heart,"$23,148",-,-,"$23,148",100%
"1,798",When a Man Comes Home 2011 Re-release,"$23,141",-,-,"$23,141",100%
"1,799",Shelter,"$22,837",-,-,"$22,837",100%
"1,800",Tender Son: The Frankenstein Project,"$22,673",-,-,"$22,673",100%
"1,801",Cowboy,"$22,656",-,-,"$22,656",100%
"1,802",Aficionados,"$22,503",-,-,"$22,503",100%
"1,803",Crime in Our Neighborhood,"$22,475",-,-,"$22,475",100%
"1,804",Incendiary,"$22,457","$22,457",100%,-,-
"1,805",Yaara O Dildaara,"$22,245",-,-,"$22,245",100%
"1,806",All's Faire in Love,"$22,180","$22,180",100%,-,-
"1,807",Dom vetra,"$22,133",-,-,"$22,133",100%
"1,808",Four Adventures of Reinette and Mirabelle,"$22,039","$22,039",100%,-,-
"1,809",Answers to Nothing,"$22,029","$22,029",100%,-,-
"1,810",Two Million Tears: Africa's Silent Epidemic,"$22,025",-,-,"$22,025",100%
"1,811",Had Samea Haga,"$21,976",-,-,"$21,976",100%
"1,812",Deep Gold 3D,"$21,868","$12,000",54.9%,"$9,868",45.1%
"1,813",Lamb of God 2011 Re-release,"$21,777",-,-,"$21,777",100%
"1,814",Les tribulations d'une caissière,"$21,753",-,-,"$21,753",100%
"1,815",Mala matura 1947,"$21,726",-,-,"$21,726",100%
"1,816",Monogamy,"$21,527","$21,527",100%,-,-
"1,817",Last Train Home 2011 Re-release,"$21,389",-,-,"$21,389",100%
"1,818",Resurrect Dead: The Mystery of the Toynbee Tiles,"$21,242","$21,242",100%,-,-
"1,819","Reidy, a construção da utopia","$21,190",-,-,"$21,190",100%
"1,820",Oniichan no hanabi,"$21,189",-,-,"$21,189",100%
"1,821",The Magic of Hope,"$21,158",-,-,"$21,158",100%
"1,822","Morgen, ihr Luschen! Der Ausbilder-Schmidt-Film 2011 Re-release","$21,142",-,-,"$21,142",100%
"1,823",Kir,"$20,996",-,-,"$20,996",100%
"1,824",Cameraman: The Life and Work of Jack Cardiff,"$20,840","$20,840",100%,-,-
"1,825",La patria equivocada,"$20,837",-,-,"$20,837",100%
"1,826",The Devil's Rock,"$20,823",-,-,"$20,823",100%
"1,827",The African Queen 2011 Re-release,"$20,705",-,-,"$20,705",100%
"1,828",Morente,"$20,676",-,-,"$20,676",100%
"1,829",Rakraek Rakther Raksudthai,"$20,620",-,-,"$20,620",100%
"1,830",Familia para armar,"$20,126",-,-,"$20,126",100%
"1,831",Misión en Mocland - Una aventura super espacial 2011 Re-release,"$20,049",-,-,"$20,049",100%
"1,832",Wonderful Summer,"$19,746",-,-,"$19,746",100%
"1,833",L'erede - The Heir,"$19,691",-,-,"$19,691",100%
"1,834",Küçük günahlar,"$19,665",-,-,"$19,665",100%
"1,835",Skateland,"$19,411","$19,411",100%,-,-
"1,836",Reuniting the Rubins,"$19,288","$13,569",70.3%,"$5,719",29.7%
"1,837",Romeos,"$19,248","$1,081",5.6%,"$18,167",94.4%
"1,838",South of New York,"$19,224",-,-,"$19,224",100%
"1,839",Make Believe,"$19,085","$19,085",100%,-,-
"1,840",The Ballad of Genesis and Lady Jaye,"$19,069",-,-,"$19,069",100%
"1,841",Horses,"$18,961",-,-,"$18,961",100%
"1,842",Akira 2011 Re-release,"$18,813",-,-,"$18,813",100%
"1,843",Bodyguards and Assassins 2011 Re-release,"$18,800",-,-,"$18,800",100%
"1,844",Deep End 2011 Re-release,"$18,603",-,-,"$18,603",100%
"1,845",A Friend of Mine,"$18,591",-,-,"$18,591",100%
"1,846","El Inca, la boba y el hijo del ladrón","$18,556",-,-,"$18,556",100%
"1,847",Oka!,"$18,364","$18,364",100%,-,-
"1,848",White Jungle,"$18,337",-,-,"$18,337",100%
"1,849",Vanthaan Vendraan,"$18,303",-,-,"$18,303",100%
"1,850",Goodbye Boy,"$18,060",-,-,"$18,060",100%
"1,851",Türk Pasaportu,"$18,034",-,-,"$18,034",100%
"1,852",Battle for Brooklyn,"$18,000","$18,000",100%,-,-
"1,853",Cook County,"$17,977","$17,977",100%,-,-
"1,854",Kes 2011 Re-release,"$17,776",-,-,"$17,776",100%
"1,855",Parked,"$17,729",-,-,"$17,729",100%
"1,856",The Rocky Horror Picture Show 2011 Re-release,"$17,701",-,-,"$17,701",100%
"1,857",Just Do It: A Tale of Modern-day Outlaws,"$17,663",-,-,"$17,663",100%
"1,858",Zolotaya rybka v gorode N,"$17,543",-,-,"$17,543",100%
"1,859",Eza3et Hob,"$17,526",-,-,"$17,526",100%
"1,860",Within the Whirlwind,"$17,517",-,-,"$17,517",100%
"1,861",Giallo 2011 Re-release,"$17,458",-,-,"$17,458",100%
"1,862",Littlerock,"$17,309","$17,309",100%,-,-
"1,863",Archie's Final Project,"$17,282","$17,282",100%,-,-
"1,864","Hana, dul, sed ...","$17,248",-,-,"$17,248",100%
"1,865","Goodbye, Pyeongyang","$17,185",-,-,"$17,185",100%
"1,866",Adalet Oyunu,"$16,835",-,-,"$16,835",100%
"1,867",Breakfast at Tiffany's 2011 Re-release,"$16,802",-,-,"$16,802",100%
"1,868",Samka,"$16,643",-,-,"$16,643",100%
"1,869",Dawson Isla 10 2011 Re-release,"$16,640",-,-,"$16,640",100%
"1,870",Baikonur,"$16,522",-,-,"$16,522",100%
"1,871",Aazaan,"$16,476",-,-,"$16,476",100%
"1,872",I Melt with You,"$16,232","$6,361",39.2%,"$9,871",60.8%
"1,873",Vidas pequeñas,"$16,202",-,-,"$16,202",100%
"1,874",Charlie Noades R.I.P,"$16,146",-,-,"$16,146",100%
"1,875",Loot,"$16,121",-,-,"$16,121",100%
"1,876","National Theatre Live: One Man, Two Guvnors","$16,097",-,-,"$16,097",100%
"1,877",América,"$16,079",-,-,"$16,079",100%
"1,878",Towelhead 2011 Re-release,"$16,071",-,-,"$16,071",100%
"1,879",In Heaven Underground: The Weissensee Jewish Cemetery,"$15,958",-,-,"$15,958",100%
"1,880",Seeking Happiness,"$15,910",-,-,"$15,910",100%
"1,881",Tra due donne,"$15,825",-,-,"$15,825",100%
"1,882",Eylül,"$15,747",-,-,"$15,747",100%
"1,883",Ricky 2011 Re-release,"$15,673",-,-,"$15,673",100%
"1,884",The Hanged Man 2011 Re-release,"$15,520",-,-,"$15,520",100%
"1,885",The British Guide to Showing Off,"$15,496",-,-,"$15,496",100%
"1,886","Mujer, casos de la vida real: Salud lejana","$15,476",-,-,"$15,476",100%
"1,887",Kaland,"$15,468",-,-,"$15,468",100%
"1,888",Il sesso aggiunto,"$15,433",-,-,"$15,433",100%
"1,889",Screaming Men,"$15,427",-,-,"$15,427",100%
"1,890",José and Pilar,"$15,392",-,-,"$15,392",100%
"1,891",Dumbstruck,"$15,379","$15,379",100%,-,-
"1,892",Marhulový ostrov,"$15,211",-,-,"$15,211",100%
"1,893",A Summer in Genoa 2011 Re-release,"$15,158",-,-,"$15,158",100%
"1,894",I'm Not Jesus Mommy,"$15,005","$15,005",100%,-,-
"1,895",The Tenant,"$15,003","$15,003",100%,-,-
"1,896",AUN: The Beginning and the End of All Things,"$14,934",-,-,"$14,934",100%
"1,897",Happy New Year,"$14,874",-,-,"$14,874",100%
"1,898",The Edge of Love 2011 Re-release,"$14,837",-,-,"$14,837",100%
"1,899",Third Star,"$14,586",-,-,"$14,586",100%
"1,900",The Young Victoria 2011 Re-release,"$14,580",-,-,"$14,580",100%
"1,901",Im Bazar der Geschlechter 2011 Re-release,"$14,494",-,-,"$14,494",100%
"1,902",Någon annanstans i Sverige,"$14,479",-,-,"$14,479",100%
"1,903",Life Is Peachy,"$14,466",-,-,"$14,466",100%
"1,904",Overflow,"$14,414",-,-,"$14,414",100%
"1,905",Tom Meets Zizou: Kein Sommermärchen,"$14,410",-,-,"$14,410",100%
"1,906",Peep World,"$14,351","$14,351",100%,-,-
"1,907",Budapest 2011 Re-release,"$14,313",-,-,"$14,313",100%
"1,908",Simple Simon 2011 Re-release,"$14,299",-,-,"$14,299",100%
"1,909",Brothers,"$14,262",-,-,"$14,262",100%
"1,910",Saheb Biwi Aur Gangster,"$14,231","$14,231",100%,-,-
"1,911",Yaar Anmulle,"$14,203",-,-,"$14,203",100%
"1,912",Iphigénie en Tauride,"$14,139",-,-,"$14,139",100%
"1,913",The Artist 2011 Re-release,"$14,033",-,-,"$14,033",100%
"1,914",Rules of Single Life,"$14,024",-,-,"$14,024",100%
"1,915",The Albanian,"$13,889",-,-,"$13,889",100%
"1,916",Sympathy for Delicious,"$13,826","$13,826",100%,-,-
"1,917",Alexia,"$13,801",-,-,"$13,801",100%
"1,918",Retribution,"$13,780",-,-,"$13,780",100%
"1,919",A Passage to India 2011 Re-release,"$13,591",-,-,"$13,591",100%
"1,920",The Bell,"$13,401",-,-,"$13,401",100%
"1,921","La bani, la cap, la oase","$13,389",-,-,"$13,389",100%
"1,922",Doctor Zhivago 2011 Re-release,"$13,246",-,-,"$13,246",100%
"1,923",The Last Picture Show 2011 Re-release,"$13,131",-,-,"$13,131",100%
"1,924",Blame,"$13,104",-,-,"$13,104",100%
"1,925",Under the Boardwalk: The Monopoly Story,"$13,080","$13,080",100%,-,-
"1,926",Cría Cuervos,"$13,029",-,-,"$13,029",100%
"1,927",Mark of an Angel 2011 Re-release,"$12,996",-,-,"$12,996",100%
"1,928",Bloodworth,"$12,971","$12,971",100%,-,-
"1,929",Fughe e approdi,"$12,925",-,-,"$12,925",100%
"1,930",Rewind,"$12,916",-,-,"$12,916",100%
"1,931",Fela,"$12,896",-,-,"$12,896",100%
"1,932",Capitan Basilico 2 - I Fantastici 4+4,"$12,782",-,-,"$12,782",100%
"1,933","Moi, Michel G., milliardaire, maître du monde","$12,730",-,-,"$12,730",100%
