Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,528",My Last Valentine in Beirut in 3D,"$74,923",-,-,"$74,923",100%
"1,529",TS Pussy Hunters: Anime: Fucking in a Virtual World w/Transsexual Kitty Doll & Her Pet,"$74,908",-,-,"$74,908",100%
"1,530",Muj vysvlecenej denik,"$74,313",-,-,"$74,313",100%
"1,531",Where the Fire Burns,"$74,038",-,-,"$74,038",100%
"1,532",On the Ice,"$73,492","$73,492",100%,-,-
"1,533",18 Meals 2012 Re-release,"$73,457",-,-,"$73,457",100%
"1,534",Seraphine 2012 Re-release,"$73,326",-,-,"$73,326",100%
"1,535",The Tempest,"$73,126",-,-,"$73,126",100%
"1,536",The Invisible War,"$71,968","$71,968",100%,-,-
"1,537",The Most Fun You Can Have Dying,"$71,792",-,-,"$71,792",100%
"1,538",Runaway Slave,"$71,737","$71,737",100%,-,-
"1,539",Dream Holiday,"$71,345",-,-,"$71,345",100%
"1,540",The Magic Crystal 2012 Re-release,"$71,141",-,-,"$71,141",100%
"1,541",Stoichkov,"$70,889",-,-,"$70,889",100%
"1,542",4:44 Last Day on Earth,"$70,851","$17,801",25.1%,"$53,050",74.9%
"1,543",Snow in Spring 2012 Re-release,"$70,849",-,-,"$70,849",100%
"1,544",Drifters,"$70,521",-,-,"$70,521",100%
"1,545",Bar25,"$70,343",-,-,"$70,343",100%
"1,546",Tibetan Dog,"$70,273",-,-,"$70,273",100%
"1,547",Pazarlari Hiç Sevmem,"$70,177",-,-,"$70,177",100%
"1,548",Lives in Flames,"$70,168",-,-,"$70,168",100%
"1,549",An Inconsistent Truth,"$69,394","$69,394",100%,-,-
"1,550",Klown 2012 Re-release,"$68,795","$68,795",100%,-,-
"1,551",Vücut,"$68,744",-,-,"$68,744",100%
"1,552",El secreto de los 24 escalones,"$68,302",-,-,"$68,302",100%
"1,553",Simurg,"$68,067",-,-,"$68,067",100%
"1,554",Bebê Mais: Bichos II,"$67,704",-,-,"$67,704",100%
"1,555",Madam Butterfly 3D,"$67,675",-,-,"$67,675",100%
"1,556",Matthew Bourne's Swan Lake,"$67,347",-,-,"$67,347",100%
"1,557",Side by Side,"$67,054","$58,825",87.7%,"$8,229",12.3%
"1,558",Rat King,"$66,728",-,-,"$66,728",100%
"1,559",Sei Venezia,"$66,565",-,-,"$66,565",100%
"1,560",Amphibious Creature of the Deep,"$66,440",-,-,"$66,440",100%
"1,561",Battle for Terra 2012 Re-release,"$65,913",-,-,"$65,913",100%
"1,562",Sing Your Song,"$65,310","$47,718",73.1%,"$17,592",26.9%
"1,563",Masterplan,"$65,228",-,-,"$65,228",100%
"1,564",You've Been Trumped,"$65,220","$29,273",44.9%,"$35,947",55.1%
"1,565",How to Meet Girls from a Distance,"$65,168",-,-,"$65,168",100%
"1,566",Toys in the Attic 2012 Re-release,"$64,918","$64,918",100%,-,-
"1,567",Frankenstein 2012 Re-release,"$64,221",-,-,"$64,221",100%
"1,568",Coliseo Los Campeones,"$64,215",-,-,"$64,215",100%
"1,569",Timon of Athens,"$63,799",-,-,"$63,799",100%
"1,570",Roman Polanski: A Film Memoir,"$63,783",-,-,"$63,783",100%
"1,571",The Details,"$63,595","$63,595",100%,-,-
"1,572",Stitches,"$63,555",-,-,"$63,555",100%
"1,573",A Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman,"$63,469","$5,102",8%,"$58,367",92%
"1,574",Do Knot Disturb 2012 Re-release,"$63,166",-,-,"$63,166",100%
"1,575",Last of the Haussman,"$62,955",-,-,"$62,955",100%
"1,576",SMTown Live in Tokyo Special Edition,"$62,741",-,-,"$62,741",100%
"1,577",Saint Philip Neri: I Prefer Heaven,"$62,729",-,-,"$62,729",100%
"1,578",Bunny Drop 2012 Re-release,"$62,546",-,-,"$62,546",100%
"1,579",Seninki kaç para?,"$62,167",-,-,"$62,167",100%
"1,580",Boca,"$62,021",-,-,"$62,021",100%
"1,581",Quill: The Life of a Guide Dog 2012 Re-release,"$61,674","$15,674",25.4%,"$46,000",74.6%
"1,582",Black Heaven 2012 Re-release,"$61,467",-,-,"$61,467",100%
"1,583",Backwards,"$61,465","$61,465",100%,-,-
"1,584",Penance,"$61,146",-,-,"$61,146",100%
"1,585",Interview with a Hitman,"$61,048",-,-,"$61,048",100%
"1,586",The Bodyguard 2012 Re-release,"$61,020","$61,020",100%,-,-
"1,587",Jan Dara 2012 Re-release,"$60,984",-,-,"$60,984",100%
"1,588",Med Trekkspill Til Operaen,"$60,569",-,-,"$60,569",100%
"1,589",Fallo per papà,"$60,342",-,-,"$60,342",100%
"1,590",Gregory Crewdson: Brief Encounters,"$60,064","$60,064",100%,-,-
"1,591",Together Forever 2012 Re-release,"$59,895",-,-,"$59,895",100%
"1,592",The Apostle,"$59,810",-,-,"$59,810",100%
"1,593",Barrymore,"$59,495",-,-,"$59,495",100%
"1,594",The Extraordinary Voyage,"$59,424","$52,986",89.2%,"$6,438",10.8%
"1,595",Aiyyaa,"$58,703",-,-,"$58,703",100%
"1,596",The Courier,"$58,387",-,-,"$58,387",100%
"1,597",War of the Dead,"$58,285",-,-,"$58,285",100%
"1,598",Burning Bright,"$58,147",-,-,"$58,147",100%
"1,599",Am Ende kommen Touristen 2012 Re-release,"$58,127",-,-,"$58,127",100%
"1,600",The Maid 2012 Re-release,"$58,054",-,-,"$58,054",100%
"1,601",Reservoir Dogs 2012 Re-release,"$57,934",-,-,"$57,934",100%
"1,602",Skvis,"$57,780",-,-,"$57,780",100%
"1,603",Friends Forever 2012 Re-release,"$57,761",-,-,"$57,761",100%
"1,604",Playback,"$57,587",$264,0.5%,"$57,323",99.5%
"1,605",Watchtower,"$57,187",-,-,"$57,187",100%
"1,606",Back to Stay,"$57,080",-,-,"$57,080",100%
"1,607",Beyond the Black Rainbow,"$56,491","$56,491",100%,-,-
"1,608",13 2012 Re-release,"$56,288",-,-,"$56,288",100%
"1,609",Frankenstein 2012 Re-release,"$56,275",-,-,"$56,275",100%
"1,610","Madrid, 1987","$56,203",-,-,"$56,203",100%
"1,611",The Perfect Stranger,"$56,141",-,-,"$56,141",100%
"1,612",Reklam,"$56,053",-,-,"$56,053",100%
"1,613",A Million Colours,"$55,532",-,-,"$55,532",100%
"1,614",Timeless Love,"$55,361",-,-,"$55,361",100%
"1,615",Natural Selection,"$55,282","$55,282",100%,-,-
"1,616",AquaTales,"$55,029",-,-,"$55,029",100%
"1,617",Mr. And Mrs. Oways,"$54,796",-,-,"$54,796",100%
"1,618",Sundarapandian,"$54,737",-,-,"$54,737",100%
"1,619",Angels of Sex,"$54,405",-,-,"$54,405",100%
"1,620",The Sleeping Beauties,"$54,280",-,-,"$54,280",100%
"1,621",Wagner & Me 2012 Re-release,"$54,215","$37,745",69.6%,"$16,470",30.4%
"1,622",A Beautiful Soul,"$54,008","$54,008",100%,-,-
"1,623",In Turmoil,"$53,999",-,-,"$53,999",100%
"1,624",Surviving Progress,"$53,953","$53,953",100%,-,-
"1,625",Workers - Pronti a tutto,"$53,120",-,-,"$53,120",100%
"1,626",The Kids Are All Right 2012 Re-release,"$53,101",-,-,"$53,101",100%
"1,627",Occupy Unmasked,"$52,768","$52,768",100%,-,-
"1,628",For the Good of Others 2012 Re-release,"$52,416",-,-,"$52,416",100%
"1,629",The Human Cargo,"$52,267",-,-,"$52,267",100%
"1,630",Schilf,"$52,243",-,-,"$52,243",100%
"1,631",Jo's Boy 2012 Re-release,"$52,236",-,-,"$52,236",100%
"1,632",The Frost 2012 Re-release,"$52,024",-,-,"$52,024",100%
"1,633",The Knot,"$51,594",-,-,"$51,594",100%
"1,634",Amor a mares,"$51,297",-,-,"$51,297",100%
"1,635",This American Life Live!,"$51,244",-,-,"$51,244",100%
"1,636",The Good Doctor,"$51,017","$5,206",10.2%,"$45,811",89.8%
"1,637",The Unbelievable 2,"$50,998",-,-,"$50,998",100%
"1,638",Ginger: More Than a Game,"$50,935",-,-,"$50,935",100%
"1,639",The River Used to Be a Man,"$50,854",-,-,"$50,854",100%
"1,640","The Metropolitan Opera HD Live: The Enchanted Island, a Baroque pastiche","$50,669",-,-,"$50,669",100%
"1,641",Wake in Fright 2012 Re-release,"$50,394","$50,394",100%,-,-
"1,642",Atomic Ivan,"$50,384",-,-,"$50,384",100%
"1,643",Seven Acts of Mercy,"$50,323",-,-,"$50,323",100%
"1,644",The Fitzgerald Family Christmas,"$50,292","$50,292",100%,-,-
"1,645",Popieluszko. Wolnosc jest w nas 2012 Re-release,"$50,172",-,-,"$50,172",100%
"1,646",Stardate Revisited: The Origin of Star Trek - The Next Generation,"$49,945",-,-,"$49,945",100%
"1,647",Sinivalkoinen valhe,"$49,727",-,-,"$49,727",100%
"1,648",Love Actually... Sucks!,"$49,314",-,-,"$49,314",100%
"1,649",Bonsai,"$49,128","$21,267",43.3%,"$27,861",56.7%
"1,650",Torpedo,"$49,028",-,-,"$49,028",100%
"1,651",Sexual Chronicles of a French Family,"$49,016",-,-,"$49,016",100%
"1,652",Dancing Ninja,"$48,818",-,-,"$48,818",100%
"1,653","National Theatre Live: One Man, Two Guvnors 2012 Re-release","$48,789",-,-,"$48,789",100%
"1,654",Eloise 2012 Re-release,"$48,572",-,-,"$48,572",100%
"1,655",Schatzritter,"$48,556",-,-,"$48,556",100%
"1,656",Life Happens,"$48,041","$30,905",64.3%,"$17,136",35.7%
"1,657",Les hommes à lunettes,"$48,015",-,-,"$48,015",100%
"1,658",Night of Silence,"$47,651",-,-,"$47,651",100%
"1,659",Wahed Saheh,"$47,469",-,-,"$47,469",100%
"1,660",Entre les Bras,"$47,439","$47,439",100%,-,-
"1,661",Looking for Eimish,"$47,387",-,-,"$47,387",100%
"1,662",Penumbra,"$47,371",-,-,"$47,371",100%
"1,663",P.O.V,"$47,199",-,-,"$47,199",100%
"1,664",Crossing Boundaries,"$47,188",-,-,"$47,188",100%
"1,665",Jism 2,"$47,109",-,-,"$47,109",100%
"1,666",Patience,"$46,410","$15,941",34.3%,"$30,469",65.7%
"1,667",Mama Illegal,"$46,324",-,-,"$46,324",100%
"1,668",Greedy Lying Bastards,"$46,121","$45,000",97.6%,"$1,121",2.4%
"1,669",Ballplayer: Pelotero,"$46,109","$46,109",100%,-,-
"1,670",Desi Romeos,"$45,909",-,-,"$45,909",100%
"1,671",Captive 2012 Re-release,"$45,721",-,-,"$45,721",100%
"1,672",Eddie: The Sleepwalking Cannibal,"$45,604","$1,632",3.6%,"$43,972",96.4%
"1,673",Pommes essen,"$45,456",-,-,"$45,456",100%
"1,674",No Rest for the Wicked 2012 Re-release,"$45,280",-,-,"$45,280",100%
"1,675",St George's Day,"$45,075",-,-,"$45,075",100%
"1,676",Curitiba Zero Grau,"$44,986",-,-,"$44,986",100%
"1,677",The Pruitt-Igoe Myth,"$44,883","$44,883",100%,-,-
"1,678",Union Square,"$44,830","$44,830",100%,-,-
"1,679",Flacas Vacas,"$44,719",-,-,"$44,719",100%
"1,680",Copposites,"$44,596",-,-,"$44,596",100%
"1,681",Spud 2012 Re-release,"$44,455",-,-,"$44,455",100%
"1,682",Intimate Stories 2012 Re-release,"$44,407",-,-,"$44,407",100%
"1,683",La Culpa del Cordero,"$43,902",-,-,"$43,902",100%
"1,684",El juego de la silla 2012 Re-release,"$43,843",-,-,"$43,843",100%
"1,685",Shihad: Beautiful Machine,"$43,782",-,-,"$43,782",100%
"1,686",Who Cares?,"$43,585",-,-,"$43,585",100%
"1,687","OC87: The Obsessive Compulsive, Major Depression, Bipolar, Asperger's Movie","$43,583","$43,583",100%,-,-
"1,688",The Graduate 45th Anniversary Reunion,"$43,466","$43,466",100%,-,-
"1,689",Maternity Blues,"$43,397",-,-,"$43,397",100%
"1,690",El vagoneta en el mundo del cine,"$42,736",-,-,"$42,736",100%
"1,691",Dating Lanzelot,"$42,652",-,-,"$42,652",100%
"1,692",In Search of Haydn,"$42,445",-,-,"$42,445",100%
"1,693",Last Call at the Oasis,"$42,423","$42,423",100%,-,-
"1,694",Fixing the Future,"$42,393","$42,393",100%,-,-
"1,695",The Second Woman,"$42,252",-,-,"$42,252",100%
"1,696",Nebo pod serdtsem,"$42,096",-,-,"$42,096",100%
"1,697",120 2012 Re-release,"$42,092",-,-,"$42,092",100%
"1,698",Van Gölü Canavari,"$42,004",-,-,"$42,004",100%
"1,699",The Haunting in Connecticut 2012 Re-release,"$41,961",-,-,"$41,961",100%
"1,700",Helm Aziz,"$41,841",-,-,"$41,841",100%
"1,701",Kalakalappu,"$41,624","$30,949",74.4%,"$10,675",25.6%
"1,702",Death of a Superhero,"$41,575",$607,1.5%,"$40,968",98.5%
"1,703",Unter Frauen,"$41,473",-,-,"$41,473",100%
"1,704","Una cita, una fiesta y un gato negro","$41,340",-,-,"$41,340",100%
"1,705",Sons of the Clouds,"$41,317",-,-,"$41,317",100%
"1,706",The Comedy,"$41,113","$41,113",100%,-,-
"1,707",Unfair World,"$41,012",-,-,"$41,012",100%
"1,708",Fat Kid Rules the World,"$41,000","$41,000",100%,-,-
"1,709",La Cacería,"$40,956",-,-,"$40,956",100%
"1,710",Klip,"$40,896",-,-,"$40,896",100%
"1,711",Found Memories,"$40,729","$10,575",26%,"$30,154",74%
"1,712",The FP,"$40,557","$40,557",100%,-,-
"1,713","Puppe, Icke & der Dicke","$40,536",-,-,"$40,536",100%
"1,714",Paan Singh Tomar,"$40,311","$40,311",100%,-,-
"1,715",Canned Dreams,"$40,167",-,-,"$40,167",100%
"1,716",Together,"$39,921",-,-,"$39,921",100%
"1,717",The Music Never Stopped 2012 Re-release,"$39,873",-,-,"$39,873",100%
"1,718",Tabu: The Soul Is a Stranger on Earth,"$39,848",-,-,"$39,848",100%
"1,719",The Whirl,"$39,699",-,-,"$39,699",100%
"1,720",Port of Shadows,"$39,623","$27,389",69.1%,"$12,234",30.9%
"1,721",Can,"$39,198",-,-,"$39,198",100%
"1,722",Folk ved fjorden,"$39,116",-,-,"$39,116",100%
"1,723",Wilaya,"$38,828",-,-,"$38,828",100%
"1,724",Avalon 2012 Re-release,"$38,782",-,-,"$38,782",100%
"1,725",Paul Williams Still Alive,"$38,691","$38,691",100%,-,-
"1,726",Hahaha 2012 Re-release,"$38,661",-,-,"$38,661",100%
"1,727",Death by China,"$38,492","$38,492",100%,-,-
"1,728",La casa nel vento dei morti,"$38,447",-,-,"$38,447",100%
"1,729",It's Alive 2012 Re-release,"$38,219",-,-,"$38,219",100%
"1,730",Native,"$37,997",-,-,"$37,997",100%
"1,731",Vou Rifar meu Coração,"$37,770",-,-,"$37,770",100%
"1,732",Postcard,"$37,696",-,-,"$37,696",100%
"1,733",Bwakaw,"$37,460",-,-,"$37,460",100%
"1,734",Asmaa,"$37,428",-,-,"$37,428",100%
"1,735",Loveless Zoritsa,"$37,160",-,-,"$37,160",100%
"1,736",Oma & Bella,"$37,074",-,-,"$37,074",100%
"1,737",Ecumenopolis: City Without Limits,"$37,070",-,-,"$37,070",100%
"1,738",Nora's Will 2012 Re-release,"$37,048",-,-,"$37,048",100%
"1,739",Children of Paradise 2012 Re-release,"$36,986","$36,986",100%,-,-
"1,740",Toriko 3D: Kaimaku! Gurume adobenchâ! 2012 Re-release,"$36,819",-,-,"$36,819",100%
"1,741",Camera Obscura 2012 Re-release,"$36,642",-,-,"$36,642",100%
"1,742",Hit So Hard,"$36,576","$34,025",93%,"$2,551",7%
"1,743",Cara ou Coroa,"$36,325",-,-,"$36,325",100%
"1,744",Mansome,"$36,280","$36,280",100%,-,-
"1,745",Loosies,"$36,145","$3,519",9.7%,"$32,626",90.3%
"1,746",Pinky Moge Wali,"$35,933",-,-,"$35,933",100%
"1,747",Together Is Too Much 2012 Re-release,"$35,911",-,-,"$35,911",100%
"1,748",Zlo,"$35,875",-,-,"$35,875",100%
"1,749",Bangkok Revenge,"$35,784","$35,784",100%,-,-
"1,750",Cat Run 2012 Re-release,"$35,708",-,-,"$35,708",100%
"1,751",Max and the Junkmen,"$35,387","$35,387",100%,-,-
"1,752",Là-bas: A Criminal Education,"$35,251",-,-,"$35,251",100%
"1,753",Town of Runners,"$35,242",-,-,"$35,242",100%
"1,754",Brawl,"$35,216",-,-,"$35,216",100%
"1,755",Tanec medzi crepinami,"$34,710",-,-,"$34,710",100%
"1,756",Regresa 2012 Re-release,"$34,686",-,-,"$34,686",100%
"1,757",Comic-Con Episode IV: A Fan's Hope,"$34,665","$34,665",100%,-,-
"1,758",Orchestra of Exiles,"$34,577","$34,577",100%,-,-
"1,759",The Daughter,"$34,440",-,-,"$34,440",100%
"1,760",Sint 2012 Re-release,"$34,428",-,-,"$34,428",100%
"1,761",Kasting dlya zlodeya,"$34,427",-,-,"$34,427",100%
"1,762",Reign of Assassins 2012 Re-release,"$34,413",-,-,"$34,413",100%
"1,763",Tigre og tatoveringer,"$34,411",-,-,"$34,411",100%
"1,764",Pokhozhdeniya bravogo soldata Shveyka,"$34,402",-,-,"$34,402",100%
"1,765",Marighella,"$34,374",-,-,"$34,374",100%
"1,766",Eva 2012 Re-release,"$34,286",-,-,"$34,286",100%
"1,767",Spanien,"$34,284",-,-,"$34,284",100%
"1,768",Ispanets,"$33,605",-,-,"$33,605",100%
"1,769",Baba,"$33,433",-,-,"$33,433",100%
"1,770",L'era legale,"$33,389",-,-,"$33,389",100%
"1,771",I'll Be Around,"$33,250",-,-,"$33,250",100%
"1,772",Iskupleniye,"$33,009",-,-,"$33,009",100%
"1,773",Everything or Nothing,"$32,863",-,-,"$32,863",100%
"1,774",The Invisible Eye 2012 Re-release,"$32,651",-,-,"$32,651",100%
"1,775",Love Crime 2012 Re-release,"$32,604",-,-,"$32,604",100%
"1,776",The Day I Saw Your Heart 2012 Re-release,"$32,567","$3,546",10.9%,"$29,021",89.1%
"1,777",Geriye Kalan,"$32,359",-,-,"$32,359",100%
"1,778",Ajab Gazabb Love,"$32,242",-,-,"$32,242",100%
"1,779",Traceless 2012 Re-release,"$32,221",-,-,"$32,221",100%
"1,780",District of Corruption,"$31,954","$31,954",100%,-,-
"1,781",Shadows of Time 2012 Re-release,"$31,881",-,-,"$31,881",100%
"1,782",Bug 2012 Re-release,"$31,797",-,-,"$31,797",100%
"1,783",Welcome to London,"$31,794",-,-,"$31,794",100%
"1,784",The Gospel of Us,"$31,721",-,-,"$31,721",100%
"1,785",The Coffin 2012 Re-release,"$31,716",-,-,"$31,716",100%
"1,786",Peixonauta: Agente Secreto Da O.s.t.r.a.,"$31,708",-,-,"$31,708",100%
"1,787",Váòa,"$31,480",-,-,"$31,480",100%
"1,788",Musical Chairs,"$31,478","$31,478",100%,-,-
"1,789",Celine and Julie Go Boating,"$31,452","$31,452",100%,-,-
"1,790",Here,"$31,428","$26,743",85.1%,"$4,685",14.9%
"1,791",Bright Flight,"$31,323",-,-,"$31,323",100%
"1,792",Rigodon,"$31,307",-,-,"$31,307",100%
"1,793",Dunderland,"$31,122",-,-,"$31,122",100%
"1,794",Meet the Fokkens,"$30,810","$30,810",100%,-,-
"1,795",4 Models for the Devil,"$30,680",-,-,"$30,680",100%
"1,796",Hide Away,"$30,655","$30,655",100%,-,-
"1,797",Avé,"$30,380",-,-,"$30,380",100%
"1,798",Delhi Dance,"$30,292",-,-,"$30,292",100%
"1,799",The Life and Death of Colonel Blimp,"$30,129",-,-,"$30,129",100%
"1,800",Dark Floors 2012 Re-release,"$30,024",-,-,"$30,024",100%
"1,801",What Isn't There,"$29,977",-,-,"$29,977",100%
"1,802",Hassal Khier,"$29,926",-,-,"$29,926",100%
"1,803",Brother 2012 Re-release,"$29,864","$29,864",100%,-,-
"1,804",The Hunting Party 2012 Re-release,"$29,624",-,-,"$29,624",100%
"1,805",Black & White Episode 1: The Dawn of Assault,"$29,592",-,-,"$29,592",100%
"1,806",One More Dream,"$29,524",-,-,"$29,524",100%
"1,807",Slava's Snowshow,"$29,493",-,-,"$29,493",100%
"1,808",Four Lovers 2012 Re-release,"$29,482",-,-,"$29,482",100%
"1,809",Victim,"$29,266",-,-,"$29,266",100%
"1,810",Lullaby Ride,"$29,265",-,-,"$29,265",100%
"1,811",Three Day Two Night,"$29,095",-,-,"$29,095",100%
"1,812",Go Go Tales 2012 Re-release,"$29,086",-,-,"$29,086",100%
"1,813",Hitler's Children,"$28,663","$28,663",100%,-,-
"1,814",Slon (Elephant),"$28,637",-,-,"$28,637",100%
"1,815",When Day Breaks,"$28,419",-,-,"$28,419",100%
"1,816",North Sea Texas 2012 Re-release,"$28,307","$28,307",100%,-,-
"1,817",London: The Modern Babylon,"$28,219",-,-,"$28,219",100%
"1,818",Two Years at Sea,"$28,209",-,-,"$28,209",100%
"1,819",Australien in 100 Tagen,"$28,122",-,-,"$28,122",100%
"1,820",The Ambassador,"$28,102","$28,102",100%,-,-
"1,821",SOKO 5113: Stoff aus der Heimat,"$28,054",-,-,"$28,054",100%
"1,822",Least Among Saints,"$28,026","$28,026",100%,-,-
"1,823",L'amour fou 2012 Re-release,"$27,824",-,-,"$27,824",100%
"1,824",The Brussels Business,"$27,719",-,-,"$27,719",100%
"1,825",Reality XL,"$27,498",-,-,"$27,498",100%
"1,826",Itaker - Vietato agli italiani,"$27,357",-,-,"$27,357",100%
"1,827",Department,"$27,351",-,-,"$27,351",100%
"1,828",Herr Wichmann aus der dritten Reihe,"$27,159",-,-,"$27,159",100%
"1,829","Father, Son & Holy Cow","$27,155",-,-,"$27,155",100%
"1,830",Animals 2012 Re-release,"$26,845",-,-,"$26,845",100%
"1,831","The Devil, Probably","$26,816","$26,816",100%,-,-
"1,832",Prazdnik vzaperti,"$26,632",-,-,"$26,632",100%
"1,833","Pink Ribbons, Inc.","$26,608","$26,608",100%,-,-
"1,834",Dead Mine,"$26,597",-,-,"$26,597",100%
"1,835",Escort in Love 2012 Re-release,"$26,572",-,-,"$26,572",100%
"1,836",The Vampire Spider,"$26,565",-,-,"$26,565",100%
"1,837",Les Invisibles,"$26,083",-,-,"$26,083",100%
"1,838",Coming Home,"$26,047",-,-,"$26,047",100%
"1,839",Tigers in the City,"$26,021",-,-,"$26,021",100%
"1,840",Otelo Burning,"$25,956",-,-,"$25,956",100%
"1,841",Requiem 2012 Re-release,"$25,934",-,-,"$25,934",100%
"1,842",The Sound of Music 2012 Re-release,"$25,922",-,-,"$25,922",100%
"1,843",Django,"$25,916","$25,916",100%,-,-
"1,844",Paris Opera Ballet: Romeo and Juliet,"$25,872",-,-,"$25,872",100%
"1,845",Ni pies ni cabeza,"$25,639",-,-,"$25,639",100%
"1,846",The Last of the Haussmans,"$25,631",-,-,"$25,631",100%
"1,847",Nobody Walks,"$25,342","$25,342",100%,-,-
"1,848",Summer of Giacomo,"$25,278",-,-,"$25,278",100%
"1,849",Death of the Virgin,"$25,247","$25,247",100%,-,-
"1,850",The Bolshoi Ballet: Live From Moscow - Raymonda,"$25,079",-,-,"$25,079",100%
"1,851",Prime Time Soap,"$25,047",-,-,"$25,047",100%
"1,852",Tiny Furniture 2012 Re-release,"$24,824",-,-,"$24,824",100%
"1,853",Puzzled Love,"$24,817",-,-,"$24,817",100%
"1,854",The Day,"$24,686","$20,984",85%,"$3,702",15%
"1,855",Sirphire,"$24,539",-,-,"$24,539",100%
"1,856",Otter 501,"$24,449","$24,449",100%,-,-
"1,857",The Dead and the Living,"$24,425",-,-,"$24,425",100%
"1,858",El ingeniero,"$24,384",-,-,"$24,384",100%
"1,859",3 5 Comedy of Errors,"$24,266",-,-,"$24,266",100%
"1,860",On the Way Home,"$24,110",-,-,"$24,110",100%
"1,861",Radio Unnameable,"$24,090","$24,090",100%,-,-
"1,862",A Respectable Family,"$24,083",-,-,"$24,083",100%
"1,863",Uchithanai Muharnthaal,"$24,067",-,-,"$24,067",100%
"1,864",It Always Rains on Sunday 2012 Re-release,"$24,037",-,-,"$24,037",100%
"1,865",The Liverpool Goalie 2012 Re-release,"$24,014",-,-,"$24,014",100%
"1,866",Beneath the Darkness,"$23,998",-,-,"$23,998",100%
"1,867",3,"$23,922",-,-,"$23,922",100%
"1,868",Sal,"$23,881",-,-,"$23,881",100%
"1,869",Three-Quarters Decent,"$23,792",-,-,"$23,792",100%
"1,870",Flicker,"$23,722",-,-,"$23,722",100%
"1,871",Dom na obochine,"$23,547",-,-,"$23,547",100%
"1,872",A Somewhat Gentle Man 2012 Re-release,"$23,278",-,-,"$23,278",100%
"1,873",The Iran Job,"$23,115","$23,115",100%,-,-
"1,874",Impepata di nozze,"$23,099",-,-,"$23,099",100%
"1,875",Mong songkraam weeraburut,"$22,898",-,-,"$22,898",100%
"1,876",Hellbound?,"$22,887","$22,887",100%,-,-
"1,877",Still Life,"$22,864",-,-,"$22,864",100%
"1,878",Keyhole,"$22,826","$22,826",100%,-,-
"1,879",The Long Day Closes,"$22,765","$22,765",100%,-,-
"1,880",Carol Channing: Larger Than Life,"$22,740","$22,740",100%,-,-
"1,881",Berg Fidel,"$22,734",-,-,"$22,734",100%
"1,882",The Revisionaries,"$22,664","$22,664",100%,-,-
"1,883",Roba da matti,"$22,636",-,-,"$22,636",100%
"1,884",Muppozhudhum Un Karpanaigal,"$22,614",-,-,"$22,614",100%
"1,885",Fresh Meat,"$22,455",-,-,"$22,455",100%
"1,886",Girl Model,"$22,369","$21,154",94.6%,"$1,215",5.4%
"1,887",The Painting,"$22,313","$21,008",94.2%,"$1,305",5.8%
"1,888",Copacabana Palace 2012 Re-release,"$22,216",-,-,"$22,216",100%
"1,889",Disparos,"$22,129",-,-,"$22,129",100%
"1,890",Losing Control,"$22,081","$22,081",100%,-,-
"1,891",Sound of Heimat - Deutschland singt,"$21,931",-,-,"$21,931",100%
"1,892",Better Than Something: Jay Reatard,"$21,697","$21,697",100%,-,-
"1,893",Sedona,"$21,638","$21,638",100%,-,-
"1,894",Swandown,"$21,632",-,-,"$21,632",100%
"1,895",Waiting for Lightning,"$21,577","$21,577",100%,-,-
"1,896",10 timer til Paradis,"$21,561","$16,000",74.2%,"$5,561",25.8%
"1,897",Beduin,"$21,560",-,-,"$21,560",100%
"1,898",Woman in a Dressing Gown,"$21,371",-,-,"$21,371",100%
"1,899",Outside Bet,"$21,274",-,-,"$21,274",100%
"1,900",Escape from Tibet,"$21,272",-,-,"$21,272",100%
"1,901",The Marsh 2012 Re-release,"$21,121",-,-,"$21,121",100%
"1,902",Snowfall in Taipei,"$20,996",-,-,"$20,996",100%
"1,903",For Ellen,"$20,746","$12,396",59.8%,"$8,350",40.2%
"1,904",Code Name Venus,"$20,683",-,-,"$20,683",100%
"1,905",Marry a Perfect Man,"$20,594",-,-,"$20,594",100%
"1,906",Kill Me Please 2012 Re-release,"$20,594",-,-,"$20,594",100%
"1,907",Van Wilder: Freshman Year,"$20,543",-,-,"$20,543",100%
"1,908",The Highest Pass,"$20,386","$20,386",100%,-,-
"1,909",Jesus Henry Christ,"$20,183","$20,183",100%,-,-
"1,910",How to Grow a Band,"$20,135","$20,135",100%,-,-
"1,911",Kauwboy,"$20,104",-,-,"$20,104",100%
"1,912",Dream and Silence,"$19,979",-,-,"$19,979",100%
"1,913",La Grande Illusion,"$19,821",-,-,"$19,821",100%
"1,914",We Are the Night 2012 Re-release,"$19,606",-,-,"$19,606",100%
"1,915",The Man Inside,"$19,527",-,-,"$19,527",100%
"1,916",Grassroots,"$19,492","$12,356",63.4%,"$7,136",36.6%
"1,917",In Over My Head,"$19,482","$19,482",100%,-,-
"1,918",Tchoupitoulas,"$19,375","$19,375",100%,-,-
"1,919",Truth About Men 2012 Re-release,"$19,364",-,-,"$19,364",100%
"1,920",Doctor Ray and the Devils,"$19,232",-,-,"$19,232",100%
"1,921",Ristabbànna,"$19,231",-,-,"$19,231",100%
"1,922",Code Blue,"$19,224",-,-,"$19,224",100%
"1,923",Summer 2012 Re-release,"$19,175",-,-,"$19,175",100%
"1,924",3X Trouble,"$19,114",-,-,"$19,114",100%
