Rank,Release Group,Worldwide,Domestic,%,Foreign,%
"1,537","Habi, la extranjera","$67,865",-,-,"$67,865",100%
"1,538",Solitary Man 2013 Re-release,"$67,164",-,-,"$67,164",100%
"1,539",Shirley: Visions of Reality,"$66,756",-,-,"$66,756",100%
"1,540",Metéora,"$66,708",-,-,"$66,708",100%
"1,541",Pandora's Promise,"$66,680","$66,680",100%,-,-
"1,542",Stockholm,"$66,538",-,-,"$66,538",100%
"1,543",Dreams of Glory,"$66,330",-,-,"$66,330",100%
"1,544",Rock Me to the Moon,"$66,208",-,-,"$66,208",100%
"1,545",Daddy Cool Munde Fool,"$66,034",-,-,"$66,034",100%
"1,546",Je suis supporter du Standard,"$66,027",-,-,"$66,027",100%
"1,547",Out in the Dark,"$66,017","$26,966",40.8%,"$39,051",59.2%
"1,548",Querida voy a comprar cigarrillos y vuelvo 2013 Re-release,"$65,864",-,-,"$65,864",100%
"1,549",Saadi Love Story,"$65,670",-,-,"$65,670",100%
"1,550",Lebanon 2013 Re-release,"$65,632",-,-,"$65,632",100%
"1,551",The Metropolitan Opera HD Live: Zandonai: Francesca da Rimini,"$65,581",-,-,"$65,581",100%
"1,552",D-Day,"$65,536",-,-,"$65,536",100%
"1,553",Staub auf unseren Herzen,"$65,178",-,-,"$65,178",100%
"1,554",The Constable,"$64,754",-,-,"$64,754",100%
"1,555",Let the Fire Burn,"$64,489","$64,489",100%,-,-
"1,556",Hellbenders,"$64,097",-,-,"$64,097",100%
"1,557",Night of the Demons,"$64,040",-,-,"$64,040",100%
"1,558",Lilly the Witch: The Journey to Mandolan 2013 Re-release,"$63,975",-,-,"$63,975",100%
"1,559",Furry Vengeance 2013 Re-release,"$63,813",-,-,"$63,813",100%
"1,560",KL Gangster 2013 Re-release,"$63,265",-,-,"$63,265",100%
"1,561",The Last of the Unjust,"$63,136","$40,563",64.2%,"$22,573",35.8%
"1,562",Before Snowfall,"$63,111",-,-,"$63,111",100%
"1,563",Heavenly Shift,"$62,539",-,-,"$62,539",100%
"1,564",Menekse'den önce,"$62,370",-,-,"$62,370",100%
"1,565",Diaz: Don't Clean Up This Blood 2013 Re-release,"$62,276",-,-,"$62,276",100%
"1,566","I, Me aur Main","$61,863",-,-,"$61,863",100%
"1,567",Antiviral,"$61,808",-,-,"$61,808",100%
"1,568",Straight A's,"$61,669",-,-,"$61,669",100%
"1,569",Haani,"$61,502",-,-,"$61,502",100%
"1,570",Independent Lens: Don't Stop Believin': Everyman's Journey,"$61,018","$61,018",100%,-,-
"1,571",The Wicker Man 2013 Re-release,"$60,891","$60,891",100%,-,-
"1,572",It's a Disaster,"$60,818","$60,818",100%,-,-
"1,573",Open Up to Me,"$60,657",-,-,"$60,657",100%
"1,574",Naomi 2013 Re-release,"$59,983",-,-,"$59,983",100%
"1,575",The Hussites,"$59,691",-,-,"$59,691",100%
"1,576",Sweet Dreams,"$59,403","$59,403",100%,-,-
"1,577",Rouge amargo,"$59,203",-,-,"$59,203",100%
"1,578",The Trials of Muhammad Ali,"$59,081","$59,081",100%,-,-
"1,579",King Ping - Tippen Tappen Tödchen,"$58,941",-,-,"$58,941",100%
"1,580",Master of the Universe,"$58,864",-,-,"$58,864",100%
"1,581",Eat Sleep Die,"$58,278",-,-,"$58,278",100%
"1,582",Faust,"$58,132","$58,132",100%,-,-
"1,583",Reencarnación 2013 Re-release,"$57,011",-,-,"$57,011",100%
"1,584",Yugo and Lala,"$56,496",-,-,"$56,496",100%
"1,585",Metalhead,"$56,439",-,-,"$56,439",100%
"1,586",Terms and Conditions May Apply,"$55,824","$55,824",100%,-,-
"1,587",Horses of God,"$55,725",-,-,"$55,725",100%
"1,588",C.O.G.,"$55,301","$55,301",100%,-,-
"1,589",The Lovely Month of May,"$55,038","$55,038",100%,-,-
"1,590",Feu: Crazy Horse Paris,"$54,891",-,-,"$54,891",100%
"1,591",Tenderness,"$54,760",-,-,"$54,760",100%
"1,592",Juliette,"$54,511",-,-,"$54,511",100%
"1,593",Line of Duty,"$54,204","$54,204",100%,-,-
"1,594",Rising from Ashes,"$53,804","$38,602",71.7%,"$15,202",28.3%
"1,595",Ya Ya,"$53,747",-,-,"$53,747",100%
"1,596",Leonie 2013 Re-release,"$53,692","$53,692",100%,-,-
"1,597",Food Beware: The French Organic Revolution 2013 Re-release,"$53,190",-,-,"$53,190",100%
"1,598",Little World,"$53,175",-,-,"$53,175",100%
"1,599",Fer Mamla Gadbad Gadbad,"$53,106",-,-,"$53,106",100%
"1,600",Betroit,"$52,849",-,-,"$52,849",100%
"1,601",Sadhu Miranda 2013 Re-release,"$52,825",-,-,"$52,825",100%
"1,602",Going Attractions: The Definitive Story of the American Drive-in Movie,"$52,458","$52,458",100%,-,-
"1,603",Finnish Blood Swedish Heart,"$52,361",-,-,"$52,361",100%
"1,604",D@bbe 2 2013 Re-release,"$51,613",-,-,"$51,613",100%
"1,605",Venus and Serena,"$51,271","$51,271",100%,-,-
"1,606",God Loves Uganda,"$51,229","$51,229",100%,-,-
"1,607",Tu Mera 22 Main Tera 22,"$50,474",-,-,"$50,474",100%
"1,608",The Class of '92,"$50,410",-,-,"$50,410",100%
"1,609",Adieu Paris,"$49,593",-,-,"$49,593",100%
"1,610",Tula: The Revolt,"$49,429",-,-,"$49,429",100%
"1,611",Cidade Cinza,"$49,303",-,-,"$49,303",100%
"1,612",Call of the Undead,"$49,219",-,-,"$49,219",100%
"1,613",Al Hafla,"$49,197",-,-,"$49,197",100%
"1,614",Open Road,"$48,985",-,-,"$48,985",100%
"1,615",Yozgat Blues,"$48,867",-,-,"$48,867",100%
"1,616",The Citizen,"$48,767","$24,296",49.8%,"$24,471",50.2%
"1,617",ABCD: American-Born Confused Desi,"$48,711",-,-,"$48,711",100%
"1,618",The Color of the Chameleon,"$48,652",-,-,"$48,652",100%
"1,619",The Last Supper,"$48,502",-,-,"$48,502",100%
"1,620",Jorge Mautner: O Filho do Holocausto,"$48,497",-,-,"$48,497",100%
"1,621",Cautivadas,"$48,491",-,-,"$48,491",100%
"1,622",La Huerta,"$48,451",-,-,"$48,451",100%
"1,623",Viral,"$48,449",-,-,"$48,449",100%
"1,624",Vertigo 2013 Re-release,"$48,319",-,-,"$48,319",100%
"1,625",Five Years,"$48,166",-,-,"$48,166",100%
"1,626",The Enemy Within,"$48,152",-,-,"$48,152",100%
"1,627",A Cop,"$48,040","$48,040",100%,-,-
"1,628",Eu Não Faço a Menor Ideia do Que Eu Tô Fazendo Com a Minha Vida,"$47,717",-,-,"$47,717",100%
"1,629",GMO OMG,"$47,558","$47,558",100%,-,-
"1,630",The Metropolitan Opera HD Live: Puccini: Tosca,"$47,210",-,-,"$47,210",100%
"1,631",St. Giuseppe Moscati: Doctor to the Poor,"$47,048",-,-,"$47,048",100%
"1,632",A Luz do Tom,"$46,773",-,-,"$46,773",100%
"1,633",Smejdi,"$45,719",-,-,"$45,719",100%
"1,634",Matrimonio,"$45,374",-,-,"$45,374",100%
"1,635",American Made Movie,"$45,175","$45,175",100%,-,-
"1,636",A Flat for Three 2013 Re-release,"$45,166",-,-,"$45,166",100%
"1,637",Rincón de Darwin,"$44,555",-,-,"$44,555",100%
"1,638",Concrete Night,"$44,551",-,-,"$44,551",100%
"1,639",Hot Tub Time Machine 2013 Re-release,"$44,461",-,-,"$44,461",100%
"1,640",When I Saw You,"$44,202",-,-,"$44,202",100%
"1,641",Breakaway,"$44,128",-,-,"$44,128",100%
"1,642",The Music Never Stopped 2013 Re-release,"$44,106",-,-,"$44,106",100%
"1,643",Jîn,"$44,007",-,-,"$44,007",100%
"1,644",The Cop,"$43,932",-,-,"$43,932",100%
"1,645",Contempt 2013 Re-release,"$43,763","$43,763",100%,-,-
"1,646",Bad Blood 2013 Re-release,"$43,758","$35,176",80.4%,"$8,582",19.6%
"1,647",Episode in the Life of an Iron Picker,"$43,757",-,-,"$43,757",100%
"1,648",La película de Ana,"$43,430",-,-,"$43,430",100%
"1,649",Babalas,"$43,355",-,-,"$43,355",100%
"1,650",Andre Gregory: Before and After Dinner,"$42,892","$42,892",100%,-,-
"1,651",Mohema Fi Film Adeem,"$42,863",-,-,"$42,863",100%
"1,652",Kong Curling 2013 Re-release,"$42,527",-,-,"$42,527",100%
"1,653",A Long and Happy Life,"$42,526",-,-,"$42,526",100%
"1,654",Invisible World,"$42,424",-,-,"$42,424",100%
"1,655",Dossiê Jango,"$42,265",-,-,"$42,265",100%
"1,656",Musiek vir die Agtergrond,"$42,150",-,-,"$42,150",100%
"1,657",Kinshasa Kids,"$41,873",-,-,"$41,873",100%
"1,658","Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet 2013 Re-release","$41,815",-,-,"$41,815",100%
"1,659",Wir die Wand,"$41,795",-,-,"$41,795",100%
"1,660",Holla II,"$41,537","$41,537",100%,-,-
"1,661",The Silver Cliff,"$41,464",-,-,"$41,464",100%
"1,662",Possessed,"$41,347",-,-,"$41,347",100%
"1,663",Pechat tsarya Solomona,"$41,294",-,-,"$41,294",100%
"1,664",Pattathu Yaanai,"$41,217",-,-,"$41,217",100%
"1,665",Mapa,"$41,192",-,-,"$41,192",100%
"1,666",Hoje,"$40,847",-,-,"$40,847",100%
"1,667",Language of a Broken Heart,"$40,645","$40,645",100%,-,-
"1,668",Mercedes Sosa: The Voice of Latin America,"$40,643","$2,648",6.5%,"$37,995",93.5%
"1,669",Famous Five 2013 Re-release,"$40,500",-,-,"$40,500",100%
"1,670",Eksik sayfalar,"$40,420",-,-,"$40,420",100%
"1,671",Tokyo Story,"$40,405",-,-,"$40,405",100%
"1,672",CBGB,"$40,400","$40,400",100%,-,-
"1,673",Le monde nous appartient,"$40,390",-,-,"$40,390",100%
"1,674",Clownwise,"$40,046",-,-,"$40,046",100%
"1,675",Lovely Loneliness 2013 Re-release,"$39,856",-,-,"$39,856",100%
"1,676",The Short Game,"$39,819","$39,819",100%,-,-
"1,677",Plot for Peace,"$39,811","$7,051",17.7%,"$32,760",82.3%
"1,678",The Kiss of a Killer,"$39,748",-,-,"$39,748",100%
"1,679",Ping Pong 2013 Re-release,"$39,681",-,-,"$39,681",100%
"1,680",Comedown,"$39,624",-,-,"$39,624",100%
"1,681",October Baby 2013 Re-release,"$39,290",-,-,"$39,290",100%
"1,682",La cinquième saison,"$39,268",-,-,"$39,268",100%
"1,683",How to Make Money Selling Drugs,"$39,192","$39,192",100%,-,-
"1,684",I Used to Be Darker,"$38,974","$22,214",57%,"$16,760",43%
"1,685",The Stuart Hall Project,"$38,959",-,-,"$38,959",100%
"1,686",Herb & Dorothy 50X50,"$38,933","$38,933",100%,-,-
"1,687",Children of Sarajevo,"$38,920",-,-,"$38,920",100%
"1,688",Maryan,"$38,796",-,-,"$38,796",100%
"1,689",Kadal,"$38,615",-,-,"$38,615",100%
"1,690","Bonitinha, Mas Ordinária","$38,378",-,-,"$38,378",100%
"1,691",Madras Cafe,"$38,333",-,-,"$38,333",100%
"1,692",Policeman,"$38,263","$11,263",29.4%,"$27,000",70.6%
"1,693",Russian Ark 2013 Re-release,"$37,984","$37,984",100%,-,-
"1,694",Mumia: Long Distance Revolutionary,"$37,731","$37,731",100%,-,-
"1,695",The Descent: Part 2 2013 Re-release,"$37,727",-,-,"$37,727",100%
"1,696",The Baytown Outlaws,"$37,470",-,-,"$37,470",100%
"1,697",Big Sur,"$37,466","$37,466",100%,-,-
"1,698",The Land of Hope,"$37,323",-,-,"$37,323",100%
"1,699",The Littlest Angel,"$37,273",-,-,"$37,273",100%
"1,700",Savannah,"$37,240","$37,240",100%,-,-
"1,701",Trolling,"$37,069",-,-,"$37,069",100%
"1,702",(Q)üfür,"$36,919",-,-,"$36,919",100%
"1,703",Moot yat paai dui,"$36,818",-,-,"$36,818",100%
"1,704",Dilwale Dulhania Le Jayenge,"$36,785",-,-,"$36,785",100%
"1,705",King of the Travellers,"$36,590",-,-,"$36,590",100%
"1,706",EXHIBITION: Manet: Portraying Life,"$36,585",-,-,"$36,585",100%
"1,707",The Servant,"$36,463","$36,463",100%,-,-
"1,708",Touchy Feely,"$36,128","$36,128",100%,-,-
"1,709",The Kid,"$35,930",-,-,"$35,930",100%
"1,710",Far Out Isn't Far Enough: The Tomi Ungerer Story,"$35,647","$35,647",100%,-,-
"1,711","Tombatossals, la leyenda","$35,592",-,-,"$35,592",100%
"1,712",M 2013 Re-release,"$35,566","$35,566",100%,-,-
"1,713",A Stranger in Paradise,"$35,535",-,-,"$35,535",100%
"1,714",Body Language 2013 Re-release,"$35,272",-,-,"$35,272",100%
"1,715",Underdogs,"$35,271","$35,271",100%,-,-
"1,716",Blood Money 2013 Re-release,"$35,219",-,-,"$35,219",100%
"1,717",The Girl,"$35,048","$35,048",100%,-,-
"1,718",The Solitude of Prime Numbers 2013 Re-release,"$34,819",-,-,"$34,819",100%
"1,719",Just Like a Woman,"$34,206","$11,403",33.3%,"$22,803",66.7%
"1,720",The Unbearable Lightness Of Ingeborg Bachmann,"$34,099",-,-,"$34,099",100%
"1,721",Bert Stern: Original Madman,"$34,005","$34,005",100%,-,-
"1,722",A Clockwork Orange 2013 Re-release,"$33,943",-,-,"$33,943",100%
"1,723",Mc Dandik,"$33,935",-,-,"$33,935",100%
"1,724",The Whale 2013 Re-release,"$33,889",-,-,"$33,889",100%
"1,725",Kohlhaas oder die Verhältnismäßigkeit der Mittel,"$33,691",-,-,"$33,691",100%
"1,726",Vicky the Viking 2013 Re-release,"$33,542",-,-,"$33,542",100%
"1,727",National Theatre Live: Othello,"$33,356",-,-,"$33,356",100%
"1,728",Running from Crazy,"$33,300","$33,300",100%,-,-
"1,729",Put Ruzama Posut,"$33,242",-,-,"$33,242",100%
"1,730",Repulsion,"$33,174",-,-,"$33,174",100%
"1,731",Dislecksia: The Movie,"$33,066","$33,066",100%,-,-
"1,732",Cuando yo te vuelva a ver,"$32,961",-,-,"$32,961",100%
"1,733",Landes,"$32,415",-,-,"$32,415",100%
"1,734",Felix,"$32,194",-,-,"$32,194",100%
"1,735",The Dead Man and Being Happy,"$32,181",-,-,"$32,181",100%
"1,736",Haus Tugendhat,"$31,961",-,-,"$31,961",100%
"1,737",Die Männer der Emden,"$31,904",-,-,"$31,904",100%
"1,738",At Berkeley,"$31,736","$31,736",100%,-,-
"1,739",The Weight of Elephants,"$31,679",-,-,"$31,679",100%
"1,740",Italian Movies,"$31,658",-,-,"$31,658",100%
"1,741",Beyond the Farthest Star,"$31,433","$31,433",100%,-,-
"1,742",Ikona sezona,"$31,301",-,-,"$31,301",100%
"1,743",¿Quién mató a Mariano Ferreyra?,"$30,998",-,-,"$30,998",100%
"1,744",The Hammer,"$30,929",-,-,"$30,929",100%
"1,745",Irandam Ulagam,"$30,868",-,-,"$30,868",100%
"1,746",Sapi,"$30,688",-,-,"$30,688",100%
"1,747",These Birds Walk,"$30,408","$30,408",100%,-,-
"1,748",A puerta fría,"$30,163",-,-,"$30,163",100%
"1,749",Long Shot: The Kevin Laue Story 2013 Re-release,"$29,863","$29,863",100%,-,-
"1,750",A Fierce Green Fire: The Battle for A Living Planet,"$29,817","$29,817",100%,-,-
"1,751",Dead Man's Burden,"$29,634","$29,634",100%,-,-
"1,752",Little Fugitive 2013 Re-release,"$29,505","$29,505",100%,-,-
"1,753",Cousin Jules,"$29,337","$29,337",100%,-,-
"1,754",El pequeño mago,"$29,298",-,-,"$29,298",100%
"1,755",I Need a Man,"$29,080",-,-,"$29,080",100%
"1,756",Norwegian Wood 2013 Re-release,"$28,998",-,-,"$28,998",100%
"1,757",Fire in the Blood,"$28,994","$28,994",100%,-,-
"1,758","Faith, Love + Whiskey","$28,928",-,-,"$28,928",100%
"1,759",Plush,"$28,864","$3,080",10.7%,"$25,784",89.3%
"1,760",Sex.Violence.FamilyValues.,"$28,640",-,-,"$28,640",100%
"1,761",An Autumn Afternoon,"$28,538",-,-,"$28,538",100%
"1,762",The Final,"$28,491",-,-,"$28,491",100%
"1,763",The Metropolitan Opera HD Live: Puccini: Turandot 2013 Re-release,"$28,436",-,-,"$28,436",100%
"1,764",Struck by Lightning,"$28,378","$28,378",100%,-,-
"1,765",Wolfy the Incredible Secret,"$28,175",-,-,"$28,175",100%
"1,766",La fille du 14 juillet,"$28,104",-,-,"$28,104",100%
"1,767",The Clink of Ice 2013 Re-release,"$27,960",-,-,"$27,960",100%
"1,768",Inuk,"$27,840",-,-,"$27,840",100%
"1,769",Simon Killer,"$27,740","$27,740",100%,-,-
"1,770",Broadway Idiot,"$27,595","$27,595",100%,-,-
"1,771",LazyTown,"$27,538",-,-,"$27,538",100%
"1,772",I Give You My Word,"$27,257",-,-,"$27,257",100%
"1,773",Tiger Eyes,"$27,160","$27,160",100%,-,-
"1,774",Zerre,"$27,110",-,-,"$27,110",100%
"1,775",Ohne Gnade!,"$26,920",-,-,"$26,920",100%
"1,776",Sadhu,"$26,902",-,-,"$26,902",100%
"1,777",The Prize 2013 Re-release,"$26,671",-,-,"$26,671",100%
"1,778",A Memória que me Contam,"$26,573",-,-,"$26,573",100%
"1,779",Little One,"$26,497",-,-,"$26,497",100%
"1,780",Carmen 2013 Re-release,"$26,428",-,-,"$26,428",100%
"1,781",Una vita da sogno,"$26,270",-,-,"$26,270",100%
"1,782",XL,"$26,233",-,-,"$26,233",100%
"1,783",Jimmy in Pienk,"$26,113",-,-,"$26,113",100%
"1,784",Yabanci,"$26,087",-,-,"$26,087",100%
"1,785",Chinatown 2013 Re-release,"$25,935",-,-,"$25,935",100%
"1,786",Army Daze,"$25,882",-,-,"$25,882",100%
"1,787",Agnosia 2013 Re-release,"$25,708",-,-,"$25,708",100%
"1,788",Die Grosse Reise,"$25,707",-,-,"$25,707",100%
"1,789",Withering,"$25,669",-,-,"$25,669",100%
"1,790",The Metropolitan Opera HD Live: Wagner: Parsifal,"$25,638",-,-,"$25,638",100%
"1,791",Francisco Brennand,"$25,589",-,-,"$25,589",100%
"1,792",Diamantenfieber,"$25,521",-,-,"$25,521",100%
"1,793",Para Elisa,"$25,264",-,-,"$25,264",100%
"1,794",Rol,"$25,209",-,-,"$25,209",100%
"1,795",Baby Balloon,"$25,072",-,-,"$25,072",100%
"1,796",The Power of Few,"$25,000","$25,000",100%,-,-
"1,797",So Much Water,"$24,939",-,-,"$24,939",100%
"1,798",Piranha 3DD 2013 Re-release,"$24,906",-,-,"$24,906",100%
"1,799",Cold Comes the Night,"$24,732","$16,971",68.6%,"$7,761",31.4%
"1,800",The Metropolitan Opera Presents: Les Troyens,"$24,617",-,-,"$24,617",100%
"1,801",On Air,"$24,600",-,-,"$24,600",100%
"1,802",Graceland,"$24,529","$24,529",100%,-,-
"1,803",Ferox,"$24,361",-,-,"$24,361",100%
"1,804",Le Petit Soldat,"$24,296","$24,296",100%,-,-
"1,805",Rampart 2013 Re-release,"$24,292",-,-,"$24,292",100%
"1,806",Amaren eskuak,"$24,237",-,-,"$24,237",100%
"1,807",Live in Live,"$24,034",-,-,"$24,034",100%
"1,808",Carreras,"$23,995",-,-,"$23,995",100%
"1,809",Harry Dean Stanton: Partly Fiction,"$23,959","$23,959",100%,-,-
"1,810",The Magistrate,"$23,942",-,-,"$23,942",100%
"1,811",Dear Mr. Watterson,"$23,899","$23,899",100%,-,-
"1,812",Alois Nebel 2013 Re-release,"$23,727",-,-,"$23,727",100%
"1,813",Greenwich Village: Music That Defined a Generation,"$23,701","$23,701",100%,-,-
"1,814",Space Dogs 2013 Re-release,"$23,609",-,-,"$23,609",100%
"1,815",Suspects in Love,"$23,482",-,-,"$23,482",100%
"1,816",Serrat y Sabina: el símbolo y el cuate,"$23,305",-,-,"$23,305",100%
"1,817",Take Me Home 2013 Re-release,"$23,261",-,-,"$23,261",100%
"1,818",Aquí y Allá: Here and There,"$23,022",-,-,"$23,022",100%
"1,819",Diamantes negros,"$22,974",-,-,"$22,974",100%
"1,820",Wrinkles 2013 Re-release,"$22,916",-,-,"$22,916",100%
"1,821",A Coleção Invisível,"$22,852",-,-,"$22,852",100%
"1,822",Omnivores,"$22,826",-,-,"$22,826",100%
"1,823",La sublevación,"$22,812",-,-,"$22,812",100%
"1,824",Kalevala - uusi aika,"$22,588",-,-,"$22,588",100%
"1,825",Casting By,"$22,497","$18,164",80.7%,"$4,333",19.3%
"1,826",Asfouri,"$22,426",-,-,"$22,426",100%
"1,827",Jedlíci aneb Sto kilo lásky,"$22,278",-,-,"$22,278",100%
"1,828",Soldier Jane,"$22,108",-,-,"$22,108",100%
"1,829",Murder Eleven,"$22,107","$22,107",100%,-,-
"1,830",Silence 2013 Re-release,"$21,995",-,-,"$21,995",100%
"1,831",Mamarosh,"$21,905",-,-,"$21,905",100%
"1,832",Omsch,"$21,853",-,-,"$21,853",100%
"1,833",The ABCs of Death,"$21,832","$21,832",100%,-,-
"1,834",Viola,"$21,818","$21,818",100%,-,-
"1,835",Max Beckmann - Departure,"$21,799",-,-,"$21,799",100%
"1,836",Margaret Mee e a Flor da Lua,"$21,736",-,-,"$21,736",100%
"1,837",Garfield's Fun Fest 2013 Re-release,"$21,705",-,-,"$21,705",100%
"1,838",Évocateur: The Morton Downey Jr. Movie,"$21,652","$21,652",100%,-,-
"1,839",EXHIBITION: Munch 150,"$21,565",-,-,"$21,565",100%
"1,840",Judas Priest: Epitaph,"$21,424",-,-,"$21,424",100%
"1,841",Yvy Maraey,"$21,403",-,-,"$21,403",100%
"1,842",Gitme Baba,"$21,391",-,-,"$21,391",100%
"1,843",Cirque du Soleil: Delirium 2013 Re-release,"$21,381",-,-,"$21,381",100%
"1,844",Tio Papi,"$21,316","$21,316",100%,-,-
"1,845",Hoa Fi Kidah,"$21,010",-,-,"$21,010",100%
"1,846",El Bella Vista,"$20,877",-,-,"$20,877",100%
"1,847",Georg Baselitz,"$20,760",-,-,"$20,760",100%
"1,848",Pelmeni,"$20,735",-,-,"$20,735",100%
"1,849",The Ghosts in Our Machine,"$20,709","$20,709",100%,-,-
"1,850",The Ice Dragon,"$20,683",-,-,"$20,683",100%
"1,851",Our Nixon,"$20,584","$20,584",100%,-,-
"1,852",Sobral: O Homem Que Não Tinha Preço,"$20,531",-,-,"$20,531",100%
"1,853",Jour de Fête,"$20,496",-,-,"$20,496",100%
"1,854",July,"$20,367",-,-,"$20,367",100%
"1,855",Thursday Till Sunday,"$20,355",-,-,"$20,355",100%
"1,856",Daivathinte Swantham Cleetus,"$20,305",-,-,"$20,305",100%
"1,857",The Sleeping Voice 2013 Re-release,"$20,228",-,-,"$20,228",100%
"1,858",Sagrada: The Mystery of Creation,"$20,218",-,-,"$20,218",100%
"1,859",Present Perfect Continuous Tense,"$19,968",-,-,"$19,968",100%
"1,860",Wedding Palace,"$19,908","$19,908",100%,-,-
"1,861",The Shine of Day,"$19,893",-,-,"$19,893",100%
"1,862",The Cleaner,"$19,630",-,-,"$19,630",100%
"1,863",Bad Milo,"$19,613","$19,613",100%,-,-
"1,864",Paradise,"$19,565",-,-,"$19,565",100%
"1,865",Whensday,"$19,463","$19,463",100%,-,-
"1,866",Mahler on the Couch 2013 Re-release,"$19,294",-,-,"$19,294",100%
"1,867",About the Pink Sky,"$18,993",-,-,"$18,993",100%
"1,868",Smash & Grab: The Story of the Pink Panthers,"$18,938","$18,938",100%,-,-
"1,869",Nostalgia,"$18,846","$18,846",100%,-,-
"1,870",Rambleras,"$18,772",-,-,"$18,772",100%
"1,871",The Sorcerer and the White Snake 2013 Re-release,"$18,759","$18,759",100%,-,-
"1,872",Cuchillos en el cielo,"$18,759",-,-,"$18,759",100%
"1,873",A Single Shot,"$18,642","$18,642",100%,-,-
"1,874",Standing Ovation 2013 Re-release,"$18,612",-,-,"$18,612",100%
"1,875",Rock Bottom,"$18,580",-,-,"$18,580",100%
"1,876",The Human Resources Manager 2013 Re-release,"$18,579",-,-,"$18,579",100%
"1,877",La Camioneta: The Journey of One American School Bus,"$18,558","$18,558",100%,-,-
"1,878",Let My People Go!,"$18,529","$18,529",100%,-,-
"1,879",Na Quadrada Das Aguas Perdidas,"$18,399",-,-,"$18,399",100%
"1,880",Stand Off,"$18,332",-,-,"$18,332",100%
"1,881",Tous les soleils 2013 Re-release,"$18,312",-,-,"$18,312",100%
"1,882",Four Bags Full,"$18,297","$18,297",100%,-,-
"1,883",Torn,"$18,202","$18,202",100%,-,-
"1,884",Alcan Highway,"$18,038",-,-,"$18,038",100%
"1,885",Jamel Shabazz Street Photographer,"$17,992","$17,992",100%,-,-
"1,886",Chicama,"$17,979",-,-,"$17,979",100%
"1,887",Dealin' with Idiots,"$17,909","$17,909",100%,-,-
"1,888",David,"$17,828",-,-,"$17,828",100%
"1,889",American Vagabond,"$17,687",-,-,"$17,687",100%
"1,890",The History of Future Folk,"$17,646","$17,646",100%,-,-
"1,891",Sodoma... L'altra faccia di Gomorra,"$17,633",-,-,"$17,633",100%
"1,892",Villegas,"$17,584",-,-,"$17,584",100%
"1,893",Bloody Date,"$17,569",-,-,"$17,569",100%
"1,894",Body Complete,"$17,560",-,-,"$17,560",100%
"1,895",Global Baba,"$17,410",-,-,"$17,410",100%
"1,896",The Secret Scandal,"$17,214",-,-,"$17,214",100%
"1,897",Le Pont du Nord,"$17,110","$17,110",100%,-,-
"1,898",Igualita a mi 2013 Re-release,"$16,977",-,-,"$16,977",100%
"1,899",Jugadores con Patente,"$16,958",-,-,"$16,958",100%
"1,900",Night Across the Street,"$16,778","$16,778",100%,-,-
"1,901",Ishkq in Paris,"$16,726",-,-,"$16,726",100%
"1,902",Amaro amore,"$16,649",-,-,"$16,649",100%
"1,903",B.E.D.,"$16,631",-,-,"$16,631",100%
"1,904",Blood Pressure,"$16,532",-,-,"$16,532",100%
"1,905",The Fifth Commandment 2013 Re-release,"$16,530",-,-,"$16,530",100%
"1,906",Design Is One: The Vignellis,"$16,386","$16,386",100%,-,-
"1,907",Philips and the Monkey Pen,"$16,332",-,-,"$16,332",100%
"1,908",Clara and the Secret of the Bears,"$16,158",-,-,"$16,158",100%
"1,909",SaroyanLand,"$16,154",-,-,"$16,154",100%
"1,910",Out of the Clear Blue Sky,"$16,050","$16,050",100%,-,-
"1,911",Lifelong,"$15,930",-,-,"$15,930",100%
"1,912",The Lebanese Rocket Society,"$15,843",-,-,"$15,843",100%
"1,913",Sir Billi,"$15,838",-,-,"$15,838",100%
"1,914",Celestial Wives of the Meadow Mari,"$15,537",-,-,"$15,537",100%
"1,915",Leaves of Grass 2013 Re-release,"$15,461",-,-,"$15,461",100%
"1,916",Ronal the Barbarian 2013 Re-release,"$15,364",-,-,"$15,364",100%
"1,917",El extraordinario viaje de Lucius Dumb,"$15,306",-,-,"$15,306",100%
"1,918",Blue Bird,"$15,298",-,-,"$15,298",100%
"1,919",Los Fabulosos 7,"$15,195",-,-,"$15,195",100%
"1,920",Cloudburst,"$15,151",-,-,"$15,151",100%
"1,921",Corazon De Caracas,"$15,124",-,-,"$15,124",100%
"1,922",I Declare War,"$14,928","$14,928",100%,-,-
"1,923",La Maison de la radio,"$14,905","$8,095",54.3%,"$6,810",45.7%
"1,924",Our Big Time,"$14,841",-,-,"$14,841",100%
"1,925",La última isla,"$14,809",-,-,"$14,809",100%
"1,926",The 727 Days Without Karamo,"$14,804",-,-,"$14,804",100%
"1,927",Kiss of the Damned,"$14,752","$14,752",100%,-,-
"1,928",A Stranger,"$14,707",-,-,"$14,707",100%
"1,929",Themis 2013 Re-release,"$14,592",-,-,"$14,592",100%
"1,930",Hile yolu,"$14,545",-,-,"$14,545",100%
"1,931",Kauwboy 2013 Re-release,"$14,468",-,-,"$14,468",100%
"1,932",The Unbelievers,"$14,400","$14,400",100%,-,-
"1,933",The Princess Bride 2019 Re-release,"$14,376",-,-,"$14,376",100%
"1,934",Justice Is Mind,"$14,360","$14,360",100%,-,-
